hole_id,type,comp_no,process_method,pass,mass_g,mass_pct,D80_micron,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,Cu_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,Fe3O4_pct_SATMAGAN,LOI_371_pct,LOI_650_pct,LOI_1000_pct,LOI_total_pct
NSRD0796,Calc Head, 7,HIG5 DTR,P5,40,100,24.584360999999998,47.929779999999994,24.866893,0.97932575,0.041533,0.360614,0.33850899999999995,0.06786075,0.016249,1.2085722499999998,0.26361324999999997,0.18910174999999999,0.004607,7.991249999999999e-4,0.004,0.00661575,0.002593875,0.003,0.002593875,0.014563249999999998,0.005585125,7.991249999999999e-4,7.991249999999999e-4,0.003111375,0.00400875,55.359047499999996,-0.13288,3.6452799999999996,-0.599165,2.913235
NSRD0796,Head, 7,HIG5 DTR,P5,NA,NA,22.879000000000001,48.47,24.32,0.942,0.04,0.367,0.349,0.067,0.017,1.2,0.257,0.179,0.002,5e-4,0.005,0.002,0.004,0.004,0.001,0.015,0.007,5e-4,5e-4,0.002,0.011,55.72,-0.2,3.63,-0.6,2.83
NSRD0796,DTR Mags, 7,HIG5 DTR,P6,23.700000000000003,59.25,24.783000000000001,70.07,2.236,0.09,0.009,0.027,0.031,0.006,0.004,0.088,0.018,0.019,0.003,0.001,5e-4,0.003,5e-4,5e-4,0.003,0.022,0.009,0.001,5e-4,5e-4,0.001,93.2,-0.45,-1.43,-1.13,-3.01
NSRD0796,DTR Tails, 7,HIG5 DTR,P6,16.299999999999997,40.749999999999993,19.684000000000001,15.61,57.58,2.272,0.088,0.852,0.784,0.157,0.031,2.83,0.615,0.421,0.003,0.001,0.003,0.011,5e-4,0.005,5e-4,0.002,5e-4,5e-4,5e-4,0.008,0.006,0.65,0.22,10.89,0.34,11.45
NSRD0796,Calc Head, 7,HIG5 DTR,P6,40,100,22.901469000000002,47.87755,24.788679999999996,0.9791649999999997,0.04119249999999999,0.36318749999999994,0.33784749999999997,0.06753249999999998,0.015002499999999998,1.2053649999999998,0.26127749999999994,0.18281499999999998,0.003,0.001,0.00151875,0.006259999999999999,5e-4,0.00233375,0.00198125,0.013849999999999998,0.00553625,7.9625e-4,5e-4,0.0035562499999999995,0.0030375,55.48587500000001,-0.17697500000000005,3.5904,-0.5309750000000001,2.882449999999999
NSRD0796,Head, 7,HIG5 DTR,P6,NA,NA,21.425000000000001,48.45,24.31,0.953,0.04,0.367,0.349,0.067,0.016,1.2,0.256,0.191,0.003,5e-4,0.002,0.002,5e-4,0.002,0.001,0.015,0.007,0.001,5e-4,0.003,0.008,55.53,-0.22,3.58,-0.52,2.84
NSRD0801,DTR Mags, 3,HIG5 DTR,P1,30.838999999999999,77.097499999999997,90.447999999999993,63.95,8.929,0.563,0.034,0.044,0.205,0.02,0.018,0.328,0.289,0.01,0.004,5e-4,0.004,0.002,5e-4,0.008,0.006,0.046,0.008,5e-4,5e-4,5e-4,0.005,80.62,-0.15,-0.22,-1.4,-1.77
NSRD0801,DTR Tails, 3,HIG5 DTR,P1,9.1610000000000014,22.902500000000003,85.97,14.88,59.1,3.747,0.164,0.362,1.831,0.15,0.166,2.8,1.55,0.077,0.011,5e-4,5e-4,0.008,0.001,0.022,5e-4,0.006,0.007,5e-4,5e-4,0.004,0.013,1.43,0.46,6.38,1.65,8.49
NSRD0801,Calc Head, 3,HIG5 DTR,P1,40,100,89.422426049999999,52.71174325,20.419413275,1.2922156,0.06377325,0.11682995,0.57739465,0.049773250000000005,0.05189570000000001,0.8941498000000001,0.577800525,0.025344674999999997,0.005603175,5e-4,0.0031984125,0.0033741500000000002,6.145125e-4,0.01120635,0.0047403625,0.036839,0.007770975,5e-4,5e-4,0.0013015875000000003,0.006832199999999999,62.48351025,-0.01029474999999998,1.2915649999999999,-0.7014737499999998,0.5797965000000005
NSRD0801,Head, 3,HIG5 DTR,P1,NA,NA,74.787999999999997,52.64,19.93,1.365,0.071,0.124,0.598,0.051,0.054,0.97,0.579,0.03,0.003,5e-4,0.005,5e-4,5e-4,0.011,0.003,0.035,0.007,5e-4,5e-4,0.002,0.007,61.74,-0.04,1.31,-0.68,0.59
NSRD0801,DTR Mags, 3,HIG5 DTR,P2,28.538,71.344999999999999,53.021999999999998,67.31,5.528,0.328,0.029,0.026,0.121,0.013,0.01,0.19,0.18,0.009,0.004,5e-4,5e-4,5e-4,0.003,0.009,0.006,0.047,0.009,5e-4,5e-4,5e-4,0.004,85.39,-0.24,-0.76,-1.41,-2.41
NSRD0801,DTR Tails, 3,HIG5 DTR,P2,11.462,28.654999999999998,52.201000000000001,14.46,59.34,3.951,0.169,0.359,1.767,0.151,0.162,2.85,1.61,0.079,0.009,5e-4,5e-4,0.013,0.002,0.023,5e-4,0.009,0.006,5e-4,5e-4,0.006,0.013,2.17,0.36,6.43,1.49,8.28
NSRD0801,Calc Head, 3,HIG5 DTR,P2,40,100,52.786742449999998,52.16583250000001,20.947828599999998,1.36617065,0.069117,0.12142114999999999,0.5926613,0.05254389999999999,0.053555599999999995,0.9522229999999999,0.5897665,0.029058499999999998,0.005432749999999999,5e-4,5e-4,0.0040818749999999996,0.00271345,0.0130117,0.004423975,0.0361111,0.00814035,5e-4,5e-4,0.002076025,0.006578949999999999,61.543309,-0.06806999999999999,1.3002945,-0.579005,0.6532194999999996
NSRD0801,Head, 3,HIG5 DTR,P2,NA,NA,48.511000000000003,52.51,20.42,1.383,0.072,0.127,0.612,0.051,0.054,0.984,0.592,0.018,0.003,5e-4,0.007,5e-4,0.002,0.011,0.003,0.037,0.007,5e-4,0.001,0.003,0.008,61.74,-0.07,1.24,-0.52,0.65
NSRD0801,DTR Mags, 3,HIG5 DTR,P3,28.081,70.202500000000001,38.487000000000002,68.86,3.748,0.24,0.019,0.018,0.085,0.009,0.004,0.131,0.122,0.005,0.005,5e-4,5e-4,0.003,0.004,0.011,0.006,0.05,0.009,5e-4,5e-4,0.002,0.004,82.53,-0.31,-1.02,-1.34,-2.67
NSRD0801,DTR Tails, 3,HIG5 DTR,P3,11.919,29.797499999999999,37.241,13.85,60.46,4.032,0.172,0.349,1.751,0.149,0.158,2.79,1.673,0.079,0.012,5e-4,5e-4,0.009,5e-4,0.024,5e-4,0.009,0.008,5e-4,5e-4,0.006,0.012,1.43,0.4,6.3,1.46,8.16
NSRD0801,Calc Head, 3,HIG5 DTR,P3,40,100,38.115723150000001,52.46839525,20.6467582,1.3699212,0.064590175,0.11662972499999999,0.58142635,0.0507165,0.04988815,0.923315525,0.584159225,0.02705015,0.0070858250000000005,5e-4,5e-4,0.00478785,0.0029570875000000003,0.014873675,0.0043611375,0.037783025000000005,0.008702025,5e-4,5e-4,0.0031918999999999997,0.006383799999999999,58.3642275,-0.09843775,1.161177,-0.5056700000000002,0.5570692500000001
NSRD0801,Head, 3,HIG5 DTR,P3,NA,NA,37.523000000000003,52.04,20.48,1.404,0.065,0.126,0.614,0.052,0.054,0.99,0.598,0.029,0.003,5e-4,0.008,0.001,5e-4,0.008,0.004,0.036,0.007,5e-4,5e-4,0.003,0.008,60.78,-0.13,1.18,-0.38,0.67
NSRD0801,DTR Mags, 3,HIG5 DTR,P4,26.756,66.89,31.960999999999999,69.82,2.51,0.153,0.02,0.013,0.059,0.006,0.003,0.094,0.077,0.009,0.004,5e-4,0.003,5e-4,0.002,0.007,0.006,0.047,0.009,5e-4,5e-4,0.002,0.003,90.73,-0.37,-1.2,-1.26,-2.83
NSRD0801,DTR Tails, 3,HIG5 DTR,P4,13.244,33.11,26.126000000000001,13.88,60.16,4.095,0.171,0.354,1.745,0.148,0.158,2.83,1.683,0.074,0.012,5e-4,5e-4,0.014,5e-4,0.022,5e-4,0.012,0.006,5e-4,5e-4,0.007,0.012,1.06,0.41,6.41,1.41,8.23
NSRD0801,Calc Head, 3,HIG5 DTR,P4,40,100,30.029031500000002,51.29826599999999,21.597914999999997,1.4581962,0.0699961,0.1259051,0.6172346000000001,0.0530162,0.054320499999999994,0.9998896,0.6087466,0.030521499999999997,0.0066488,5e-4,0.00217225,0.0049698500000000005,0.0015033499999999999,0.0119665,0.00417895,0.0354115,0.0080067,5e-4,5e-4,0.0036555000000000003,0.0059799,61.040263,-0.11174200000000002,1.3196709999999998,-0.37596300000000005,0.8319659999999999
NSRD0801,Head, 3,HIG5 DTR,P4,NA,NA,29.245999999999999,51.97,20.69,1.414,0.072,0.128,0.621,0.052,0.054,1.01,0.603,0.02,0.003,5e-4,0.002,5e-4,0.002,0.01,0.003,0.036,0.008,5e-4,5e-4,0.004,0.008,60.4,-0.14,1.11,-0.27,0.7
NSRD0801,DTR Mags, 3,HIG5 DTR,P5,26.57,66.424999999999997,29.550999999999998,70.56,1.716,0.102,0.012,0.011,0.045,0.005,0.002,0.068,0.048,0.008,0.003,5e-4,0.002,0.002,5e-4,0.006,0.006,0.048,0.008,5e-4,0.002,0.001,5e-4,91.3,-0.42,-1.37,-1.13,-2.92
NSRD0801,DTR Tails, 3,HIG5 DTR,P5,13.43,33.575000000000003,21.384,13.92,60.35,4.094,0.181,0.35,1.731,0.148,0.156,2.81,1.706,0.083,0.007,5e-4,5e-4,0.012,5e-4,0.021,5e-4,0.012,0.007,5e-4,5e-4,0.007,0.013,1.68,0.42,6.36,1.39,8.17
NSRD0801,Calc Head, 3,HIG5 DTR,P5,40,100,26.808929749999997,51.54312,21.402365500000002,1.4423140000000003,0.06874175,0.12481925,0.6110745000000001,0.053012250000000004,0.0537055,0.9886265000000001,0.6046735000000001,0.03318125000000001,0.0043430000000000005,5e-4,0.001496375,0.0053575,5e-4,0.011036250000000001,0.004153375,0.035913,0.00766425,5e-4,0.001496375,0.0030145,0.004696875,61.210085,-0.13796999999999998,1.2253475000000003,-0.28391,0.8034675000000001
NSRD0801,Head, 3,HIG5 DTR,P5,NA,NA,24.91,52.03,20.69,1.412,0.068,0.128,0.621,0.052,0.054,1.01,0.603,0.025,0.003,5e-4,0.004,0.002,0.001,0.009,0.003,0.036,0.008,5e-4,5e-4,0.004,0.008,60.4,-0.18,1.06,-0.18,0.7
NSRD0801,DTR Mags, 3,HIG5 DTR,P6,26.460999999999999,66.152499999999989,25.748000000000001,70.86,1.414,0.094,0.017,0.01,0.042,0.004,0.001,0.065,0.039,5e-4,0.003,5e-4,0.008,5e-4,0.002,0.004,0.006,0.049,0.011,5e-4,0.002,5e-4,0.003,90.92,-0.46,-1.53,-0.94,-2.93
NSRD0801,DTR Tails, 3,HIG5 DTR,P6,13.539000000000001,33.847500000000004,18.689,13.92,60.1,4.146,0.175,0.352,1.727,0.148,0.158,2.84,1.704,0.083,0.009,5e-4,5e-4,0.014,0.001,0.023,5e-4,0.015,0.006,5e-4,5e-4,0.008,0.013,0.82,0.45,6.43,1.37,8.25
NSRD0801,Calc Head, 3,HIG5 DTR,P6,40,100,23.358704975000002,51.58723349999998,21.27774385,1.4655007,0.07047905,0.12575845,0.6123303750000001,0.0527404,0.05414057500000001,1.004268125,0.6025608750000001,0.028424187500000007,0.00503085,5e-4,0.005461437499999999,0.0050694125,0.0016615249999999999,0.010431025,0.0041383875,0.03749185,0.009307625,5e-4,0.0014922874999999996,0.0030385625,0.00638475,60.42340249999998,-0.15198774999999995,1.1642610000000004,-0.1581227499999997,0.8541505000000007
NSRD0801,Head, 3,HIG5 DTR,P6,NA,NA,22.547000000000001,51.9,20.73,1.412,0.072,0.128,0.62,0.053,0.055,1.01,0.605,0.037,0.003,5e-4,0.003,5e-4,0.001,0.009,0.004,0.035,0.007,5e-4,5e-4,0.004,0.007,60.78,-0.21,1.02,-0.1,0.71
NSRD0801,DTR Mags, 4,HIG5 DTR,P1,31.629000000000001,79.072500000000005,78.783000000000001,64.67,8.002,0.576,0.035,0.052,0.247,0.018,0.02,0.335,0.307,0.009,0.003,5e-4,0.003,0.002,0.001,0.011,0.005,0.045,0.009,5e-4,0.002,0.001,0.004,86.73,-0.18,-0.45,-1.34,-1.97
NSRD0801,DTR Tails, 4,HIG5 DTR,P1,8.3709999999999987,20.927499999999995,80.563000000000002,15.58,55.95,3.617,0.16,0.503,2.201,0.147,0.186,2.95,1.516,0.081,0.006,5e-4,5e-4,0.007,0.001,0.022,5e-4,0.006,0.006,5e-4,5e-4,0.005,0.014,2.3,0.43,7.11,2.14,9.68
NSRD0801,Calc Head, 4,HIG5 DTR,P1,40,100,79.155509500000008,54.39669025,18.036317699999998,1.2124052749999998,0.061159374999999995,0.14638302499999997,0.6559233499999999,0.044996474999999994,0.05473965,0.8822541249999999,0.560013475,0.024067799999999993,0.003627825,5e-4,0.0024768125000000003,0.003046375,0.001,0.013302025,0.004058262500000001,0.036838275000000004,0.008372174999999999,5e-4,0.0016860875,0.0018371,0.00609275,69.06091175,-0.05234225000000002,1.1321189999999997,-0.6117230000000002,0.46805374999999944
NSRD0801,Head, 4,HIG5 DTR,P1,NA,NA,68.917000000000002,54.45,17.47,1.262,0.064,0.154,0.679,0.046,0.058,0.941,0.567,0.029,0.003,5e-4,0.004,0.001,5e-4,0.009,0.004,0.037,0.008,5e-4,5e-4,0.002,0.007,68.99,-0.07,1.15,-0.62,0.46
NSRD0801,DTR Mags, 4,HIG5 DTR,P2,29.770000000000003,74.425000000000011,52.335000000000001,67.78,4.806,0.35,0.028,0.029,0.142,0.011,0.01,0.188,0.187,0.005,0.003,5e-4,5e-4,5e-4,5e-4,0.009,0.005,0.045,0.008,5e-4,0.002,5e-4,0.004,91.11,-0.28,-0.89,-1.48,-2.65
NSRD0801,DTR Tails, 4,HIG5 DTR,P2,10.229999999999997,25.574999999999992,46.024000000000001,14.61,57.46,3.951,0.167,0.483,2.168,0.144,0.182,2.95,1.683,0.083,0.006,5e-4,5e-4,0.01,5e-4,0.023,5e-4,0.008,0.005,5e-4,5e-4,0.005,0.012,2.05,0.44,6.89,2.08,9.41
NSRD0801,Calc Head, 4,HIG5 DTR,P2,40,100,50.720961750000008,54.18177250000001,18.272260499999998,1.2709557499999997,0.06354925,0.14511049999999998,0.6601494999999998,0.045014749999999985,0.05398899999999998,0.8943814999999998,0.5696019999999999,0.024948499999999995,0.0037672499999999998,5e-4,5e-4,0.002929624999999999,5e-4,0.0125805,0.0038491250000000005,0.035537250000000006,0.007232750000000001,5e-4,0.0016163750000000004,0.0016508749999999998,0.006046,68.33290500000001,-0.0958600000000001,1.0997349999999992,-0.5695300000000003,0.434344999999999
NSRD0801,Head, 4,HIG5 DTR,P2,NA,NA,44.075000000000003,54.23,17.71,1.299,0.069,0.154,0.685,0.046,0.058,0.946,0.573,0.028,0.003,5e-4,0.005,5e-4,5e-4,0.008,0.003,0.035,0.007,5e-4,5e-4,0.003,0.007,68.22,-0.1,1.05,-0.44,0.51
NSRD0801,DTR Mags, 4,HIG5 DTR,P3,28.966999999999999,72.417500000000004,38.241,69.2,3.228,0.223,0.025,0.021,0.097,0.008,0.006,0.128,0.12,0.006,0.004,5e-4,0.005,5e-4,0.002,0.007,0.006,0.046,0.008,5e-4,0.002,0.002,0.003,94.35,-0.36,-1.18,-1.36,-2.9
NSRD0801,DTR Tails, 4,HIG5 DTR,P3,11.033000000000001,27.582500000000003,30.795000000000002,14.16,57.59,4.087,0.175,0.476,2.156,0.143,0.184,2.97,1.75,0.085,0.007,5e-4,5e-4,0.011,5e-4,0.027,5e-4,0.011,0.006,5e-4,5e-4,0.006,0.013,1.56,0.48,6.87,2.04,9.39
NSRD0801,Calc Head, 4,HIG5 DTR,P3,40,100,36.187207050000005,54.018592,18.222398650000002,1.2887878000000001,0.06637375000000001,0.14650037500000002,0.6649236750000002,0.045236375,0.05509685,0.9118946500000001,0.56959475,0.027790175000000007,0.004827475,5e-4,0.0037587874999999997,0.0033961625,0.0015862625000000003,0.012516500000000002,0.0044829625,0.036346125,0.007448350000000001,5e-4,0.0015862625000000003,0.0031033000000000007,0.00575825,68.75619825,-0.12830699999999998,1.04039125,-0.422195,0.4898892500000002
NSRD0801,Head, 4,HIG5 DTR,P3,NA,NA,34.868000000000002,54.32,17.92,1.307,0.071,0.156,0.695,0.046,0.058,0.968,0.578,0.032,0.003,5e-4,5e-4,5e-4,0.003,0.013,0.003,0.036,0.007,5e-4,5e-4,0.003,0.008,68.03,-0.15,0.99,-0.29,0.55
NSRD0801,DTR Mags, 4,HIG5 DTR,P4,28.436,71.09,30.062999999999999,70.28,2.329,0.156,0.017,0.015,0.073,0.006,0.004,0.095,0.083,0.007,0.003,5e-4,0.015,0.003,5e-4,0.009,0.006,0.047,0.007,5e-4,5e-4,5e-4,0.002,93.4,-0.43,-1.35,-1.25,-3.03
NSRD0801,DTR Tails, 4,HIG5 DTR,P4,11.564,28.910000000000004,22.640999999999998,13.99,57.91,4.19,0.184,0.473,2.145,0.142,0.183,2.98,1.797,0.085,0.006,5e-4,5e-4,0.011,0.001,0.026,5e-4,0.011,0.007,5e-4,5e-4,0.007,0.012,1.19,0.46,6.84,1.98,9.28
NSRD0801,Calc Head, 4,HIG5 DTR,P4,40,100,27.917299800000002,54.006561000000005,18.3974671,1.3222294000000003,0.0652797,0.1474078,0.6720152,0.0453176,0.05574890000000001,0.9290535000000001,0.5785174000000001,0.029549800000000005,0.0038673,5e-4,0.01080805,0.0053127999999999995,6.445500000000001e-4,0.0139147,0.00440995,0.036592400000000004,0.007000000000000001,5e-4,5e-4,0.00237915,0.004891000000000001,66.742089000000007,-0.172701,1.017729,-0.31620700000000007,0.5288210000000001
NSRD0801,Head, 4,HIG5 DTR,P4,NA,NA,27.96,53.91,17.87,1.298,0.065,0.156,0.693,0.045,0.059,0.967,0.58,0.027,0.003,5e-4,0.001,0.001,5e-4,0.009,0.003,0.037,0.009,5e-4,0.001,0.003,0.007,67.65,-0.21,0.92,-0.17,0.54
NSRD0801,DTR Mags, 4,HIG5 DTR,P5,28.15,70.375,27.341000000000001,70.71,1.661,0.125,0.019,0.014,0.058,0.005,0.003,0.076,0.056,0.003,0.003,5e-4,0.004,5e-4,0.003,0.007,0.006,0.045,0.008,5e-4,5e-4,5e-4,0.003,94.55,-0.5,-1.5,-1.13,-3.13
NSRD0801,DTR Tails, 4,HIG5 DTR,P5,11.850000000000001,29.625,19.164000000000001,14.02,57.8,4.216,0.191,0.477,2.142,0.141,0.18,3,1.813,0.086,0.006,5e-4,5e-4,0.01,0.001,0.029,5e-4,0.014,0.007,5e-4,5e-4,0.008,0.016,1.06,0.47,6.94,1.92,9.33
NSRD0801,Calc Head, 4,HIG5 DTR,P5,40,100,24.918563750000004,53.915587499999994,18.292178749999998,1.33695875,0.069955,0.15116374999999999,0.675385,0.04528999999999999,0.05543624999999999,0.942235,0.57651125,0.02758875,0.00388875,5e-4,0.0029631250000000005,0.003314375,0.0024075000000000004,0.0135175,0.004370625,0.03581625,0.0077037500000000005,5e-4,5e-4,0.0027218750000000003,0.00685125,66.8535875,-0.2126375,1.0003500000000003,-0.22643749999999996,0.5612750000000003
NSRD0801,Head, 4,HIG5 DTR,P5,NA,NA,24.126999999999999,54.03,17.94,1.31,0.069,0.156,0.698,0.046,0.061,0.977,0.58,0.028,0.003,5e-4,5e-4,5e-4,5e-4,0.01,0.003,0.035,0.007,5e-4,0.002,0.003,0.006,67.46,-0.26,0.89,-0.08,0.55
NSRD0801,DTR Mags, 4,HIG5 DTR,P6,28.018000000000001,70.045000000000002,24.826000000000001,70.99,1.397,0.104,0.013,0.012,0.049,0.005,0.002,0.07,0.042,0.006,0.003,5e-4,0.004,0.001,5e-4,0.006,0.006,0.045,0.009,0.001,0.002,0.001,0.001,94.74,-0.56,-1.57,-1,-3.13
NSRD0801,DTR Tails, 4,HIG5 DTR,P6,11.981999999999999,29.954999999999998,16.623999999999999,13.9,57.71,4.235,0.186,0.477,2.131,0.143,0.185,3.02,1.806,0.082,0.007,5e-4,5e-4,0.013,5e-4,0.026,5e-4,0.017,0.007,5e-4,5e-4,0.008,0.014,0.69,0.47,7,1.9,9.37
NSRD0801,Calc Head, 4,HIG5 DTR,P6,40,100,22.3690909,53.888690499999996,18.265559149999998,1.34144105,0.06482215,0.15129074999999997,0.6726630999999998,0.046337899999999994,0.05681765,0.9536725,0.5704062,0.028765799999999998,0.0041982,5e-4,0.002951575,0.0045946,5e-4,0.011991,0.004352475,0.0366126,0.0084009,8.502250000000001e-4,0.0015506750000000003,0.00309685,0.00489415,66.5673225,-0.25146350000000006,0.9971435,-0.13130500000000006,0.6143749999999997
NSRD0801,Head, 4,HIG5 DTR,P6,NA,NA,21.253,54.22,18.07,1.309,0.065,0.158,0.698,0.047,0.058,0.976,0.585,0.027,0.003,5e-4,0.005,0.001,0.002,0.011,0.004,0.038,0.008,0.001,0.001,0.004,0.008,48,-0.3,0.86,0.01,0.57
NSRD0801,DTR Mags, 5,HIG5 DTR,P1,30.72,76.8,86.915000000000006,63.24,9.731,0.564,0.04,0.053,0.212,0.025,0.012,0.42,0.255,0.01,0.003,5e-4,0.004,5e-4,0.002,0.008,0.005,0.046,0.008,5e-4,5e-4,0.002,0.005,83.67,-0.19,-0.09,-1.5,-1.78
NSRD0801,DTR Tails, 5,HIG5 DTR,P1,9.2800000000000011,23.200000000000003,88.338999999999999,16.96,56.01,3.434,0.151,0.4,1.578,0.132,0.129,3.07,1.285,0.076,0.005,5e-4,5e-4,0.008,0.002,0.017,5e-4,0.007,0.007,5e-4,5e-4,0.005,0.014,3.4,0.46,7.36,1.45,9.27
NSRD0801,Calc Head, 5,HIG5 DTR,P1,40,100,87.245367999999999,52.50304,20.467728,1.22984,0.065752,0.133504,0.528912,0.049824,0.039144000000000005,1.0348,0.49396,0.025312,0.0034640000000000005,5e-4,0.003188,0.0022400000000000002,0.002,0.010088,0.003956,0.036952,0.007768,5e-4,5e-4,0.002696,0.0070880000000000006,65.04736,-0.039199999999999964,1.6384000000000003,-0.8155999999999999,0.7836000000000002
NSRD0801,Head, 5,HIG5 DTR,P1,NA,NA,77.793999999999997,52.64,19.96,1.256,0.068,0.14,0.547,0.05,0.042,1.1,0.491,0.036,0.003,5e-4,0.007,5e-4,5e-4,0.007,0.004,0.036,0.008,5e-4,5e-4,0.002,0.008,64.98,-0.06,1.69,-0.74,0.89
NSRD0801,DTR Mags, 5,HIG5 DTR,P2,28.375999999999998,70.94,57.654000000000003,66.5,6.287,0.357,0.027,0.032,0.127,0.016,0.007,0.258,0.162,0.005,0.003,5e-4,0.005,0.002,0.002,0.007,0.005,0.05,0.008,5e-4,0.002,5e-4,0.004,89.59,-0.27,-0.71,-1.48,-2.46
NSRD0801,DTR Tails, 5,HIG5 DTR,P2,11.624000000000002,29.060000000000009,55.094999999999999,16.07,56.73,3.63,0.152,0.393,1.534,0.135,0.12,3.07,1.339,0.082,0.006,5e-4,5e-4,0.009,5e-4,0.016,5e-4,0.009,0.006,5e-4,5e-4,0.006,0.015,2.05,0.45,7.39,1.35,9.19
NSRD0801,Calc Head, 5,HIG5 DTR,P2,40,100,56.910354600000012,51.84504200000001,20.9457358,1.3081338000000002,0.06332500000000002,0.13690660000000004,0.5358742000000002,0.05058140000000002,0.039837800000000013,1.0751672,0.5040362000000002,0.027376200000000007,0.0038718000000000008,5e-4,0.0036923,0.004034200000000001,0.0015641000000000001,0.009615400000000001,0.0036923,0.038085400000000005,0.007418800000000001,5e-4,0.0015641000000000001,0.002098300000000001,0.007196600000000002,64.15087600000001,-0.060767999999999954,1.6438600000000005,-0.6576019999999997,0.9254900000000006
NSRD0801,Head, 5,HIG5 DTR,P2,NA,NA,51.220999999999997,51.82,20.48,1.289,0.063,0.143,0.556,0.05,0.041,1.11,0.509,0.027,0.003,5e-4,0.005,0.001,5e-4,0.008,0.004,0.037,0.007,5e-4,5e-4,0.002,0.008,63.07,-0.08,1.63,-0.51,1.04
NSRD0801,DTR Mags, 5,HIG5 DTR,P3,27.393000000000001,68.482500000000002,40.573999999999998,68.3,4.419,0.258,0.028,0.023,0.091,0.011,0.005,0.182,0.113,0.009,0.003,5e-4,0.009,5e-4,0.002,0.01,0.006,0.048,0.008,5e-4,0.002,5e-4,0.003,92.07,-0.34,-1,-1.41,-2.75
NSRD0801,DTR Tails, 5,HIG5 DTR,P3,12.606999999999999,31.517499999999998,24.036000000000001,15.6,57.43,3.645,0.153,0.387,1.52,0.136,0.118,3.05,1.358,0.082,0.006,5e-4,5e-4,0.009,5e-4,0.018,5e-4,0.011,0.006,5e-4,5e-4,0.006,0.012,1.43,0.43,7.3,1.34,9.07
NSRD0801,Calc Head, 5,HIG5 DTR,P3,40,100,35.361635849999999,51.69027749999999,21.126741925,1.325497725,0.067396875,0.1377237,0.541385075,0.050396875,0.040614775,1.0859218999999998,0.505392875,0.032007775,0.003945525,5e-4,0.006321012500000001,0.0031789874999999996,0.0015272374999999998,0.012521399999999999,0.0042665375,0.036338525000000003,0.00736965,5e-4,0.0015272374999999998,0.0022334625,0.005836574999999999,63.502537999999994,-0.09731525000000002,1.6159524999999997,-0.54326875,0.9753684999999999
NSRD0801,Head, 5,HIG5 DTR,P3,NA,NA,36.347999999999999,51.55,20.74,1.326,0.069,0.144,0.563,0.05,0.043,1.13,0.514,0.03,0.002,5e-4,0.008,5e-4,5e-4,0.005,0.004,0.035,0.006,5e-4,5e-4,0.003,0.006,63.65,-0.13,1.62,-0.43,1.06
NSRD0801,DTR Mags, 5,HIG5 DTR,P4,26.545999999999999,66.364999999999995,31.29,69.63,3.089,0.179,0.017,0.018,0.067,0.008,0.002,0.135,0.075,0.009,0.003,5e-4,0.009,0.002,0.004,0.008,0.007,0.049,0.009,5e-4,0.002,0.002,0.004,93.21,-0.41,-1.25,-1.3,-2.96
NSRD0801,DTR Tails, 5,HIG5 DTR,P4,13.454000000000001,33.635000000000005,25.277000000000001,15.39,57.73,3.658,0.158,0.386,1.521,0.137,0.12,3.05,1.378,0.083,0.005,5e-4,5e-4,0.01,5e-4,0.018,5e-4,0.012,0.007,5e-4,5e-4,0.007,0.014,1.06,0.41,7.31,1.32,9.04
NSRD0801,Calc Head, 5,HIG5 DTR,P4,40,100,29.267527449999999,51.38637599999999,21.46750035,1.34916165,0.06442535,0.14177680000000004,0.5560529000000001,0.05138915000000001,0.041689300000000006,1.1154602500000002,0.5132640500000001,0.03388990000000001,0.0036726999999999997,5e-4,0.006141025,0.0046908,0.0028227749999999996,0.0113635,0.004813725,0.03655505,0.0083273,5e-4,0.001495475,0.00368175,0.0073635,62.2153475,-0.13419299999999995,1.6291560000000005,-0.41876299999999994,1.0762000000000003
NSRD0801,Head, 5,HIG5 DTR,P4,NA,NA,28.716999999999999,52,20.8,1.328,0.065,0.146,0.567,0.05,0.04,1.14,0.513,0.042,0.003,5e-4,0.004,0.002,0.003,0.01,0.004,0.038,0.006,5e-4,0.002,0.004,0.008,62.69,-0.19,1.56,-0.31,1.06
NSRD0801,DTR Mags, 5,HIG5 DTR,P5,26.216000000000001,65.539999999999992,25.427,70.79,1.705,0.118,0.019,0.013,0.045,0.005,5e-4,0.087,0.04,0.002,0.004,5e-4,0.009,5e-4,0.004,0.008,0.007,0.048,0.009,0.001,0.002,0.002,0.003,95.5,-0.52,-1.51,-1.09,-3.12
NSRD0801,DTR Tails, 5,HIG5 DTR,P5,13.783999999999999,34.459999999999994,19.672999999999998,15.29,58.06,3.709,0.165,0.386,1.502,0.139,0.118,3.07,1.391,0.081,0.005,5e-4,0.003,0.008,5e-4,0.014,5e-4,0.013,0.004,5e-4,5e-4,0.008,0.011,0.82,0.44,7.35,1.26,9.05
